1.1.1,wifi_remove_tooLow
38.12T1.5270.2H,wifi_ofdma_tx_evm_5270_a2_tooHigh
38.12T1.5270.2L,wifi_ofdma_tx_evm_5270_a2_tooLow
38.12T1.5290,wifi_ofdma_tx_evm_5290
38.12T1.5290.1,wifi_ofdma_tx_evm_5290_a1
38.12T1.5290.1H,wifi_ofdma_tx_evm_5290_a1_tooHigh
38.12T1.5290.1L,wifi_ofdma_tx_evm_5290_a1_tooLow
38.12T1.5290.2,wifi_ofdma_tx_evm_5290_a2
38.12T1.5290.2H,wifi_ofdma_tx_evm_5290_a2_tooHigh
38.12T1.5290.2L,wifi_ofdma_tx_evm_5290_a2_tooLow
38.12T1.5320,wifi_ofdma_tx_evm_5320
38.12T1.5320.1,wifi_ofdma_tx_evm_5320_a1
38.12T1.5320.1H,wifi_ofdma_tx_evm_5320_a1_tooHigh
38.12T1.5320.1L,wifi_ofdma_tx_evm_5320_a1_tooLow
38.12T1.5320.2,wifi_ofdma_tx_evm_5320_a2
38.12T1.5320.2H,wifi_ofdma_tx_evm_5320_a2_tooHigh
38.12T1.5320.2L,wifi_ofdma_tx_evm_5320_a2_tooLow
38.12T1.5500,wifi_ofdma_tx_evm_5500
38.12T1.5500.1,wifi_ofdma_tx_evm_5500_a1
38.12T1.5500.1H,wifi_ofdma_tx_evm_5500_a1_tooHigh
38.12T1.5500.1L,wifi_ofdma_tx_evm_5500_a1_tooLow
38.12T1.5500.2,wifi_ofdma_tx_evm_5500_a2
38.12T1.5500.2H,wifi_ofdma_tx_evm_5500_a2_tooHigh
38.12T1.5500.2L,wifi_ofdma_tx_evm_5500_a2_tooLow
38.12T1.5500.3,wifi_ofdma_tx_evm_5500_a3
38.12T1.5500.3H,wifi_ofdma_tx_evm_5500_a3_tooHigh
38.12T1.5500.3L,wifi_ofdma_tx_evm_5500_a3_tooLow
38.12T1.5500.4,wifi_ofdma_tx_evm_5500_a4
38.12T1.5500.4H,wifi_ofdma_tx_evm_5500_a4_tooHigh
38.12T1.5500.4L,wifi_ofdma_tx_evm_5500_a4_tooLow
38.12T1.5530,wifi_ofdma_tx_evm_5530
38.12T1.5530.1,wifi_ofdma_tx_evm_5530_a1
38.12T1.5530.1H,wifi_ofdma_tx_evm_5530_a1_tooHigh
38.12T1.5530.1L,wifi_ofdma_tx_evm_5530_a1_tooLow
38.12T1.5530.2,wifi_ofdma_tx_evm_5530_a2
38.12T1.5530.2H,wifi_ofdma_tx_evm_5530_a2_tooHigh
38.12T1.5530.2L,wifi_ofdma_tx_evm_5530_a2_tooLow
38.12T1.5530.3,wifi_ofdma_tx_evm_5530_a3
38.12T1.5530.3H,wifi_ofdma_tx_evm_5530_a3_tooHigh
38.12T1.5530.3L,wifi_ofdma_tx_evm_5530_a3_tooLow
38.12T1.5530.4,wifi_ofdma_tx_evm_5530_a4
38.12T1.5530.4H,wifi_ofdma_tx_evm_5530_a4_tooHigh
38.12T1.5530.4L,wifi_ofdma_tx_evm_5530_a4_tooLow
38.12T1.5570,wifi_ofdma_tx_evm_5570
38.12T1.5570.1,wifi_ofdma_tx_evm_5570_a1
38.12T1.5570.1H,wifi_ofdma_tx_evm_5570_a1_tooHigh
38.12T1.5570.1L,wifi_ofdma_tx_evm_5570_a1_tooLow
38.12T1.5570.2,wifi_ofdma_tx_evm_5570_a2
38.12T1.5570.2H,wifi_ofdma_tx_evm_5570_a2_tooHigh
38.12T1.5570.2L,wifi_ofdma_tx_evm_5570_a2_tooLow
38.12T1.5570.3,wifi_ofdma_tx_evm_5570_a3
38.12T1.5570.3H,wifi_ofdma_tx_evm_5570_a3_tooHigh
38.12T1.5570.3L,wifi_ofdma_tx_evm_5570_a3_tooLow
38.12T1.5570.4,wifi_ofdma_tx_evm_5570_a4
38.12T1.5570.4H,wifi_ofdma_tx_evm_5570_a4_tooHigh
38.12T1.5570.4L,wifi_ofdma_tx_evm_5570_a4_tooLow
38.12T1.5670,wifi_ofdma_tx_evm_5670
38.12T1.5670.1,wifi_ofdma_tx_evm_5670_a1
38.12T1.5670.1H,wifi_ofdma_tx_evm_5670_a1_tooHigh
38.12T1.5670.1L,wifi_ofdma_tx_evm_5670_a1_tooLow
38.12T1.5670.2,wifi_ofdma_tx_evm_5670_a2
38.12T1.5670.2H,wifi_ofdma_tx_evm_5670_a2_tooHigh
38.12T1.5670.2L,wifi_ofdma_tx_evm_5670_a2_tooLow
38.12T1.5670.3,wifi_ofdma_tx_evm_5670_a3
38.12T1.5670.3H,wifi_ofdma_tx_evm_5670_a3_tooHigh
38.12T1.5670.3L,wifi_ofdma_tx_evm_5670_a3_tooLow
38.12T1.5670.4,wifi_ofdma_tx_evm_5670_a4
38.12T1.5670.4H,wifi_ofdma_tx_evm_5670_a4_tooHigh
38.12T1.5670.4L,wifi_ofdma_tx_evm_5670_a4_tooLow
38.12T1.5755,wifi_ofdma_tx_evm_5755
38.12T1.5755.1,wifi_ofdma_tx_evm_5755_a1
38.12T1.5755.1H,wifi_ofdma_tx_evm_5755_a1_tooHigh
38.12T1.5755.1L,wifi_ofdma_tx_evm_5755_a1_tooLow
38.12T1.5755.2,wifi_ofdma_tx_evm_5755_a2
38.12T1.5755.2H,wifi_ofdma_tx_evm_5755_a2_tooHigh
38.12T1.5755.2L,wifi_ofdma_tx_evm_5755_a2_tooLow
38.12T1.5755.3,wifi_ofdma_tx_evm_5755_a3
38.12T1.5755.3H,wifi_ofdma_tx_evm_5755_a3_tooHigh
38.12T1.5755.3L,wifi_ofdma_tx_evm_5755_a3_tooLow
38.12T1.5755.4,wifi_ofdma_tx_evm_5755_a4
38.12T1.5755.4H,wifi_ofdma_tx_evm_5755_a4_tooHigh
38.12T1.5755.4L,wifi_ofdma_tx_evm_5755_a4_tooLow
38.12T1.5775,wifi_ofdma_tx_evm_5775
38.12T1.5775.1,wifi_ofdma_tx_evm_5775_a1
38.12T1.5775.1H,wifi_ofdma_tx_evm_5775_a1_tooHigh
38.12T1.5775.1L,wifi_ofdma_tx_evm_5775_a1_tooLow
38.12T1.5775.2,wifi_ofdma_tx_evm_5775_a2
38.12T1.5775.2H,wifi_ofdma_tx_evm_5775_a2_tooHigh
38.12T1.5775.2L,wifi_ofdma_tx_evm_5775_a2_tooLow
38.12T1.5775.3,wifi_ofdma_tx_evm_5775_a3
38.12T1.5775.3H,wifi_ofdma_tx_evm_5775_a3_tooHigh
38.12T1.5775.3L,wifi_ofdma_tx_evm_5775_a3_tooLow
38.12T1.5775.4,wifi_ofdma_tx_evm_5775_a4
38.12T1.5775.4H,wifi_ofdma_tx_evm_5775_a4_tooHigh
38.12T1.5775.4L,wifi_ofdma_tx_evm_5775_a4_tooLow
38.12T1.5815,wifi_ofdma_tx_evm_5815
38.12T1.5815.1,wifi_ofdma_tx_evm_5815_a1
38.12T1.5815.1H,wifi_ofdma_tx_evm_5815_a1_tooHigh
38.12T1.5815.1L,wifi_ofdma_tx_evm_5815_a1_tooLow
38.12T1.5815.2,wifi_ofdma_tx_evm_5815_a2
38.12T1.5815.2H,wifi_ofdma_tx_evm_5815_a2_tooHigh
38.12T1.5815.2L,wifi_ofdma_tx_evm_5815_a2_tooLow
38.12T1.5815.3,wifi_ofdma_tx_evm_5815_a3
38.12T1.5815.3H,wifi_ofdma_tx_evm_5815_a3_tooHigh
38.12T1.5815.3L,wifi_ofdma_tx_evm_5815_a3_tooLow
38.12T1.5815.4,wifi_ofdma_tx_evm_5815_a4
38.12T1.5815.4H,wifi_ofdma_tx_evm_5815_a4_tooHigh
38.12T1.5815.4L,wifi_ofdma_tx_evm_5815_a4_tooLow
38.12T1.5825,wifi_ofdma_tx_evm_5825
38.12T1.5825.1,wifi_ofdma_tx_evm_5825_a1
38.12T1.5825.1H,wifi_ofdma_tx_evm_5825_a1_tooHigh
38.12T1.5825.1L,wifi_ofdma_tx_evm_5825_a1_tooLow
38.12T1.5825.2,wifi_ofdma_tx_evm_5825_a2
38.12T1.5825.2H,wifi_ofdma_tx_evm_5825_a2_tooHigh
38.12T1.5825.2L,wifi_ofdma_tx_evm_5825_a2_tooLow
38.12T1.5825.3,wifi_ofdma_tx_evm_5825_a3
38.12T1.5825.3H,wifi_ofdma_tx_evm_5825_a3_tooHigh
38.12T1.5825.3L,wifi_ofdma_tx_evm_5825_a3_tooLow
38.12T1.5825.4,wifi_ofdma_tx_evm_5825_a4
38.12T1.5825.4H,wifi_ofdma_tx_evm_5825_a4_tooHigh
38.12T1.5825.4L,wifi_ofdma_tx_evm_5825_a4_tooLow
38.12T1.5885,wifi_ofdma_tx_evm_5885
38.12T1.5885.1,wifi_ofdma_tx_evm_5885_a1
38.12T1.5885.1H,wifi_ofdma_tx_evm_5885_a1_tooHigh
38.12T1.5885.1L,wifi_ofdma_tx_evm_5885_a1_tooLow
38.12T1.5885.2,wifi_ofdma_tx_evm_5885_a2
38.12T1.5885.2H,wifi_ofdma_tx_evm_5885_a2_tooHigh
38.12T1.5885.2L,wifi_ofdma_tx_evm_5885_a2_tooLow
38.12T1.5885.3,wifi_ofdma_tx_evm_5885_a3
38.12T1.5885.3H,wifi_ofdma_tx_evm_5885_a3_tooHigh
38.12T1.5885.3L,wifi_ofdma_tx_evm_5885_a3_tooLow
38.12T1.5885.4,wifi_ofdma_tx_evm_5885_a4
38.12T1.5885.4H,wifi_ofdma_tx_evm_5885_a4_tooHigh
38.12T1.5885.4L,wifi_ofdma_tx_evm_5885_a4_tooLow
38.12T1.6115,wifi_ofdma_tx_evm_6115
38.12T1.6115.1,wifi_ofdma_tx_evm_6115_a1
38.12T1.6115.1H,wifi_ofdma_tx_evm_6115_a1_tooHigh
38.12T1.6115.1L,wifi_ofdma_tx_evm_6115_a1_tooLow
38.12T1.6115.2,wifi_ofdma_tx_evm_6115_a2
38.12T1.6115.2H,wifi_ofdma_tx_evm_6115_a2_tooHigh
38.12T1.6115.2L,wifi_ofdma_tx_evm_6115_a2_tooLow
38.12T1.6115.3,wifi_ofdma_tx_evm_6115_a3
38.12T1.6115.3H,wifi_ofdma_tx_evm_6115_a3_tooHigh
38.12T1.6115.3L,wifi_ofdma_tx_evm_6115_a3_tooLow
38.12T1.6115.4,wifi_ofdma_tx_evm_6115_a4
38.12T1.6115.4H,wifi_ofdma_tx_evm_6115_a4_tooHigh
38.12T1.6115.4L,wifi_ofdma_tx_evm_6115_a4_tooLow
38.12T1.6145,wifi_ofdma_tx_evm_6145
38.12T1.6145.1,wifi_ofdma_tx_evm_6145_a1
38.12T1.6145.1H,wifi_ofdma_tx_evm_6145_a1_tooHigh
38.12T1.6145.1L,wifi_ofdma_tx_evm_6145_a1_tooLow
38.12T1.6145.2,wifi_ofdma_tx_evm_6145_a2
38.12T1.6145.2H,wifi_ofdma_tx_evm_6145_a2_tooHigh
38.12T1.6145.2L,wifi_ofdma_tx_evm_6145_a2_tooLow
38.12T1.6145.3,wifi_ofdma_tx_evm_6145_a3
38.12T1.6145.3H,wifi_ofdma_tx_evm_6145_a3_tooHigh
38.12T1.6145.3L,wifi_ofdma_tx_evm_6145_a3_tooLow
38.12T1.6145.4,wifi_ofdma_tx_evm_6145_a4
38.12T1.6145.4H,wifi_ofdma_tx_evm_6145_a4_tooHigh
38.12T1.6145.4L,wifi_ofdma_tx_evm_6145_a4_tooLow
38.12T1.6185,wifi_ofdma_tx_evm_6185
38.12T1.6185.1,wifi_ofdma_tx_evm_6185_a1
38.12T1.6185.1H,wifi_ofdma_tx_evm_6185_a1_tooHigh
38.12T1.6185.1L,wifi_ofdma_tx_evm_6185_a1_tooLow
38.12T1.6185.2,wifi_ofdma_tx_evm_6185_a2
38.12T1.6185.2H,wifi_ofdma_tx_evm_6185_a2_tooHigh
38.12T1.6185.2L,wifi_ofdma_tx_evm_6185_a2_tooLow
38.12T1.6185.3,wifi_ofdma_tx_evm_6185_a3
38.12T1.6185.3H,wifi_ofdma_tx_evm_6185_a3_tooHigh
38.12T1.6185.3L,wifi_ofdma_tx_evm_6185_a3_tooLow
38.12T1.6185.4,wifi_ofdma_tx_evm_6185_a4
38.12T1.6185.4H,wifi_ofdma_tx_evm_6185_a4_tooHigh
38.12T1.6185.4L,wifi_ofdma_tx_evm_6185_a4_tooLow
38.12T1.6275,wifi_ofdma_tx_evm_6275
38.12T1.6275.1,wifi_ofdma_tx_evm_6275_a1
38.12T1.6275.1H,wifi_ofdma_tx_evm_6275_a1_tooHigh
38.12T1.6275.1L,wifi_ofdma_tx_evm_6275_a1_tooLow
38.12T1.6275.2,wifi_ofdma_tx_evm_6275_a2
38.12T1.6275.2H,wifi_ofdma_tx_evm_6275_a2_tooHigh
38.12T1.6275.2L,wifi_ofdma_tx_evm_6275_a2_tooLow
38.12T1.6275.3,wifi_ofdma_tx_evm_6275_a3
38.12T1.6275.3H,wifi_ofdma_tx_evm_6275_a3_tooHigh
38.12T1.6275.3L,wifi_ofdma_tx_evm_6275_a3_tooLow
38.12T1.6275.4,wifi_ofdma_tx_evm_6275_a4
38.12T1.6275.4H,wifi_ofdma_tx_evm_6275_a4_tooHigh
38.12T1.6275.4L,wifi_ofdma_tx_evm_6275_a4_tooLow
38.12T1.6345,wifi_ofdma_tx_evm_6345
38.12T1.6345.1,wifi_ofdma_tx_evm_6345_a1
38.12T1.6345.1H,wifi_ofdma_tx_evm_6345_a1_tooHigh
38.12T1.6345.1L,wifi_ofdma_tx_evm_6345_a1_tooLow
38.12T1.6345.2,wifi_ofdma_tx_evm_6345_a2
38.12T1.6345.2H,wifi_ofdma_tx_evm_6345_a2_tooHigh
38.12T1.6345.2L,wifi_ofdma_tx_evm_6345_a2_tooLow
38.12T1.6345.3,wifi_ofdma_tx_evm_6345_a3
38.12T1.6345.3H,wifi_ofdma_tx_evm_6345_a3_tooHigh
38.12T1.6345.3L,wifi_ofdma_tx_evm_6345_a3_tooLow
38.12T1.6345.4,wifi_ofdma_tx_evm_6345_a4
38.12T1.6345.4H,wifi_ofdma_tx_evm_6345_a4_tooHigh
38.12T1.6345.4L,wifi_ofdma_tx_evm_6345_a4_tooLow
38.12T1.6505,wifi_ofdma_tx_evm_6505
38.12T1.6505.1,wifi_ofdma_tx_evm_6505_a1
38.12T1.6505.1H,wifi_ofdma_tx_evm_6505_a1_tooHigh
38.12T1.6505.1L,wifi_ofdma_tx_evm_6505_a1_tooLow
38.12T1.6505.2,wifi_ofdma_tx_evm_6505_a2
38.12T1.6505.2H,wifi_ofdma_tx_evm_6505_a2_tooHigh
38.12T1.6505.2L,wifi_ofdma_tx_evm_6505_a2_tooLow
38.12T1.6505.3,wifi_ofdma_tx_evm_6505_a3
38.12T1.6505.3H,wifi_ofdma_tx_evm_6505_a3_tooHigh
38.12T1.6505.3L,wifi_ofdma_tx_evm_6505_a3_tooLow
38.12T1.6505.4,wifi_ofdma_tx_evm_6505_a4
38.12T1.6505.4H,wifi_ofdma_tx_evm_6505_a4_tooHigh
38.12T1.6505.4L,wifi_ofdma_tx_evm_6505_a4_tooLow
38.12T1.6545,wifi_ofdma_tx_evm_6545
38.12T1.6545.1,wifi_ofdma_tx_evm_6545_a1
38.12T1.6545.1H,wifi_ofdma_tx_evm_6545_a1_tooHigh
38.12T1.6545.1L,wifi_ofdma_tx_evm_6545_a1_tooLow
38.12T1.6545.2,wifi_ofdma_tx_evm_6545_a2
38.12T1.6545.2H,wifi_ofdma_tx_evm_6545_a2_tooHigh
38.12T1.6545.2L,wifi_ofdma_tx_evm_6545_a2_tooLow
38.12T1.6545.3,wifi_ofdma_tx_evm_6545_a3
38.12T1.6545.3H,wifi_ofdma_tx_evm_6545_a3_tooHigh
38.12T1.6545.3L,wifi_ofdma_tx_evm_6545_a3_tooLow
38.12T1.6545.4,wifi_ofdma_tx_evm_6545_a4
38.12T1.6545.4H,wifi_ofdma_tx_evm_6545_a4_tooHigh
38.12T1.6545.4L,wifi_ofdma_tx_evm_6545_a4_tooLow
38.12T1.6595,wifi_ofdma_tx_evm_6595
38.12T1.6595.1,wifi_ofdma_tx_evm_6595_a1
38.12T1.6595.1H,wifi_ofdma_tx_evm_6595_a1_tooHigh
38.12T1.6595.1L,wifi_ofdma_tx_evm_6595_a1_tooLow
38.12T1.6595.2,wifi_ofdma_tx_evm_6595_a2
38.12T1.6595.2H,wifi_ofdma_tx_evm_6595_a2_tooHigh
38.12T1.6595.2L,wifi_ofdma_tx_evm_6595_a2_tooLow
38.12T1.6595.3,wifi_ofdma_tx_evm_6595_a3
38.12T1.6595.3H,wifi_ofdma_tx_evm_6595_a3_tooHigh
38.12T1.6595.3L,wifi_ofdma_tx_evm_6595_a3_tooLow
38.12T1.6595.4,wifi_ofdma_tx_evm_6595_a4
38.12T1.6595.4H,wifi_ofdma_tx_evm_6595_a4_tooHigh
38.12T1.6595.4L,wifi_ofdma_tx_evm_6595_a4_tooLow
38.12T1.6665,wifi_ofdma_tx_evm_6665
38.12T1.6665.1,wifi_ofdma_tx_evm_6665_a1
38.12T1.6665.1H,wifi_ofdma_tx_evm_6665_a1_tooHigh
38.12T1.6665.1L,wifi_ofdma_tx_evm_6665_a1_tooLow
38.12T1.6665.2,wifi_ofdma_tx_evm_6665_a2
38.12T1.6665.2H,wifi_ofdma_tx_evm_6665_a2_tooHigh
38.12T1.6665.2L,wifi_ofdma_tx_evm_6665_a2_tooLow
38.12T1.6665.3,wifi_ofdma_tx_evm_6665_a3
38.12T1.6665.3H,wifi_ofdma_tx_evm_6665_a3_tooHigh
38.12T1.6665.3L,wifi_ofdma_tx_evm_6665_a3_tooLow
38.12T1.6665.4,wifi_ofdma_tx_evm_6665_a4
38.12T1.6665.4H,wifi_ofdma_tx_evm_6665_a4_tooHigh
38.12T1.6665.4L,wifi_ofdma_tx_evm_6665_a4_tooLow
38.12T1.6825,wifi_ofdma_tx_evm_6825
38.12T1.6825.1,wifi_ofdma_tx_evm_6825_a1
38.12T1.6825.1H,wifi_ofdma_tx_evm_6825_a1_tooHigh
38.12T1.6825.1L,wifi_ofdma_tx_evm_6825_a1_tooLow
38.12T1.6825.2,wifi_ofdma_tx_evm_6825_a2
38.12T1.6825.2H,wifi_ofdma_tx_evm_6825_a2_tooHigh
38.12T1.6825.2L,wifi_ofdma_tx_evm_6825_a2_tooLow
38.12T1.6825.3,wifi_ofdma_tx_evm_6825_a3
38.12T1.6825.3H,wifi_ofdma_tx_evm_6825_a3_tooHigh
38.12T1.6825.3L,wifi_ofdma_tx_evm_6825_a3_tooLow
38.12T1.6825.4,wifi_ofdma_tx_evm_6825_a4
38.12T1.6825.4H,wifi_ofdma_tx_evm_6825_a4_tooHigh
38.12T1.6825.4L,wifi_ofdma_tx_evm_6825_a4_tooLow
38.12T1.6865,wifi_ofdma_tx_evm_6865
38.12T1.6865.1,wifi_ofdma_tx_evm_6865_a1
38.12T1.6865.1H,wifi_ofdma_tx_evm_6865_a1_tooHigh
38.12T1.6865.1L,wifi_ofdma_tx_evm_6865_a1_tooLow
38.12T1.6865.2,wifi_ofdma_tx_evm_6865_a2
38.12T1.6865.2H,wifi_ofdma_tx_evm_6865_a2_tooHigh
38.12T1.6865.2L,wifi_ofdma_tx_evm_6865_a2_tooLow
38.12T1.6865.3,wifi_ofdma_tx_evm_6865_a3
38.12T1.6865.3H,wifi_ofdma_tx_evm_6865_a3_tooHigh
38.12T1.6865.3L,wifi_ofdma_tx_evm_6865_a3_tooLow
38.12T1.6865.4,wifi_ofdma_tx_evm_6865_a4
38.12T1.6865.4H,wifi_ofdma_tx_evm_6865_a4_tooHigh
38.12T1.6865.4L,wifi_ofdma_tx_evm_6865_a4_tooLow
38.12T1.6915,wifi_ofdma_tx_evm_6915
38.12T1.6915.1,wifi_ofdma_tx_evm_6915_a1
38.12T1.6915.1H,wifi_ofdma_tx_evm_6915_a1_tooHigh
38.12T1.6915.1L,wifi_ofdma_tx_evm_6915_a1_tooLow
38.12T1.6915.2,wifi_ofdma_tx_evm_6915_a2
38.12T1.6915.2H,wifi_ofdma_tx_evm_6915_a2_tooHigh
38.12T1.6915.2L,wifi_ofdma_tx_evm_6915_a2_tooLow
38.12T1.6915.3,wifi_ofdma_tx_evm_6915_a3
38.12T1.6915.3H,wifi_ofdma_tx_evm_6915_a3_tooHigh
38.12T1.6915.3L,wifi_ofdma_tx_evm_6915_a3_tooLow
38.12T1.6915.4,wifi_ofdma_tx_evm_6915_a4
38.12T1.6915.4H,wifi_ofdma_tx_evm_6915_a4_tooHigh
38.12T1.6915.4L,wifi_ofdma_tx_evm_6915_a4_tooLow
38.12T1.6985,wifi_ofdma_tx_evm_6985
38.12T1.6985.1,wifi_ofdma_tx_evm_6985_a1
38.12T1.6985.1H,wifi_ofdma_tx_evm_6985_a1_tooHigh
38.12T1.6985.1L,wifi_ofdma_tx_evm_6985_a1_tooLow
38.12T1.6985.2,wifi_ofdma_tx_evm_6985_a2
38.12T1.6985.2H,wifi_ofdma_tx_evm_6985_a2_tooHigh
38.12T1.6985.2L,wifi_ofdma_tx_evm_6985_a2_tooLow
38.12T1.6985.3,wifi_ofdma_tx_evm_6985_a3
38.12T1.6985.3H,wifi_ofdma_tx_evm_6985_a3_tooHigh
38.12T1.6985.3L,wifi_ofdma_tx_evm_6985_a3_tooLow
38.12T1.6985.4,wifi_ofdma_tx_evm_6985_a4
38.12T1.6985.4H,wifi_ofdma_tx_evm_6985_a4_tooHigh
38.12T1.6985.4L,wifi_ofdma_tx_evm_6985_a4_tooLow
38.12T1.7025,wifi_ofdma_tx_evm_7025
38.12T1.7025.1,wifi_ofdma_tx_evm_7025_a1
38.12T1.7025.1H,wifi_ofdma_tx_evm_7025_a1_tooHigh
38.12T1.7025.1L,wifi_ofdma_tx_evm_7025_a1_tooLow
38.12T1.7025.2,wifi_ofdma_tx_evm_7025_a2
38.12T1.7025.2H,wifi_ofdma_tx_evm_7025_a2_tooHigh
38.12T1.7025.2L,wifi_ofdma_tx_evm_7025_a2_tooLow
38.12T1.7025.3,wifi_ofdma_tx_evm_7025_a3
38.12T1.7025.3H,wifi_ofdma_tx_evm_7025_a3_tooHigh
38.12T1.7025.3L,wifi_ofdma_tx_evm_7025_a3_tooLow
38.12T1.7025.4,wifi_ofdma_tx_evm_7025_a4
38.12T1.7025.4H,wifi_ofdma_tx_evm_7025_a4_tooHigh
38.12T1.7025.4L,wifi_ofdma_tx_evm_7025_a4_tooLow
38.12T1.7115,wifi_ofdma_tx_evm_7115
38.12T1.7115.1,wifi_ofdma_tx_evm_7115_a1
38.12T1.7115.1H,wifi_ofdma_tx_evm_7115_a1_tooHigh
38.12T1.7115.1L,wifi_ofdma_tx_evm_7115_a1_tooLow
38.12T1.7115.2,wifi_ofdma_tx_evm_7115_a2
38.12T1.7115.2H,wifi_ofdma_tx_evm_7115_a2_tooHigh
38.12T1.7115.2L,wifi_ofdma_tx_evm_7115_a2_tooLow
38.12T1.7115.3,wifi_ofdma_tx_evm_7115_a3
38.12T1.7115.3H,wifi_ofdma_tx_evm_7115_a3_tooHigh
38.12T1.7115.3L,wifi_ofdma_tx_evm_7115_a3_tooLow
38.12T1.7115.4,wifi_ofdma_tx_evm_7115_a4
38.12T1.7115.4H,wifi_ofdma_tx_evm_7115_a4_tooHigh
38.12T1.7115.4L,wifi_ofdma_tx_evm_7115_a4_tooLow
38.12T2.2412,wifi_ofdma_tx_power_2412
38.12T2.2412.1,wifi_ofdma_tx_power_2412_a1
38.12T2.2412.1H,wifi_ofdma_tx_power_2412_a1_tooHigh
38.12T2.2412.1L,wifi_ofdma_tx_power_2412_a1_tooLow
38.12T2.2412.2,wifi_ofdma_tx_power_2412_a2
38.12T2.2412.2H,wifi_ofdma_tx_power_2412_a2_tooHigh
38.12T2.2412.2L,wifi_ofdma_tx_power_2412_a2_tooLow
38.12T2.2437,wifi_ofdma_tx_power_2437
38.12T2.2437.1,wifi_ofdma_tx_power_2437_a1
38.12T2.2437.1H,wifi_ofdma_tx_power_2437_a1_tooHigh
38.12T2.2437.1L,wifi_ofdma_tx_power_2437_a1_tooLow
38.12T2.2437.2,wifi_ofdma_tx_power_2437_a2
38.12T2.2437.2H,wifi_ofdma_tx_power_2437_a2_tooHigh
38.12T2.2437.2L,wifi_ofdma_tx_power_2437_a2_tooLow
38.12T2.2447,wifi_ofdma_tx_power_2447
38.12T2.2447.1,wifi_ofdma_tx_power_2447_a1
38.12T2.2447.1H,wifi_ofdma_tx_power_2447_a1_tooHigh
38.12T2.2447.1L,wifi_ofdma_tx_power_2447_a1_tooLow
38.12T2.2447.2,wifi_ofdma_tx_power_2447_a2
38.12T2.2447.2H,wifi_ofdma_tx_power_2447_a2_tooHigh
38.12T2.2447.2L,wifi_ofdma_tx_power_2447_a2_tooLow
38.12T2.2452,wifi_ofdma_tx_power_2452
38.12T2.2452.1,wifi_ofdma_tx_power_2452_a1
38.12T2.2452.1H,wifi_ofdma_tx_power_2452_a1_tooHigh
38.12T2.2452.1L,wifi_ofdma_tx_power_2452_a1_tooLow
38.12T2.2452.2,wifi_ofdma_tx_power_2452_a2
38.12T2.2452.2H,wifi_ofdma_tx_power_2452_a2_tooHigh
38.12T2.2452.2L,wifi_ofdma_tx_power_2452_a2_tooLow
38.12T2.2462,wifi_ofdma_tx_power_2462
38.12T2.2462.1,wifi_ofdma_tx_power_2462_a1
38.12T2.2462.1H,wifi_ofdma_tx_power_2462_a1_tooHigh
38.12T2.2462.1L,wifi_ofdma_tx_power_2462_a1_tooLow
38.12T2.2462.2,wifi_ofdma_tx_power_2462_a2
38.12T2.2462.2H,wifi_ofdma_tx_power_2462_a2_tooHigh
38.12T2.2462.2L,wifi_ofdma_tx_power_2462_a2_tooLow
38.12T2.5180,wifi_ofdma_tx_power_5180
38.12T2.5180.1,wifi_ofdma_tx_power_5180_a1
38.12T2.5180.1H,wifi_ofdma_tx_power_5180_a1_tooHigh
38.12T2.5180.1L,wifi_ofdma_tx_power_5180_a1_tooLow
38.12T2.5180.2,wifi_ofdma_tx_power_5180_a2
38.12T2.5180.2H,wifi_ofdma_tx_power_5180_a2_tooHigh
38.12T2.5180.2L,wifi_ofdma_tx_power_5180_a2_tooLow
38.12T2.5180.3,wifi_ofdma_tx_power_5180_a3
38.12T2.5180.3H,wifi_ofdma_tx_power_5180_a3_tooHigh
38.12T2.5180.3L,wifi_ofdma_tx_power_5180_a3_tooLow
38.12T2.5180.4,wifi_ofdma_tx_power_5180_a4
38.12T2.5180.4H,wifi_ofdma_tx_power_5180_a4_tooHigh
38.12T2.5180.4L,wifi_ofdma_tx_power_5180_a4_tooLow
38.12T2.5210,wifi_ofdma_tx_power_5210
38.12T2.5210.1,wifi_ofdma_tx_power_5210_a1
38.12T2.5210.1H,wifi_ofdma_tx_power_5210_a1_tooHigh
38.12T2.5210.1L,wifi_ofdma_tx_power_5210_a1_tooLow
38.12T2.5210.2,wifi_ofdma_tx_power_5210_a2
38.12T2.5210.2H,wifi_ofdma_tx_power_5210_a2_tooHigh
38.12T2.5210.2L,wifi_ofdma_tx_power_5210_a2_tooLow
38.12T2.5250,wifi_ofdma_tx_power_5250
38.12T2.5250.1,wifi_ofdma_tx_power_5250_a1
38.12T2.5250.1H,wifi_ofdma_tx_power_5250_a1_tooHigh
38.12T2.5250.1L,wifi_ofdma_tx_power_5250_a1_tooLow
38.12T2.5250.2,wifi_ofdma_tx_power_5250_a2
38.12T2.5250.2H,wifi_ofdma_tx_power_5250_a2_tooHigh
38.12T2.5250.2L,wifi_ofdma_tx_power_5250_a2_tooLow
38.12T2.5250.3,wifi_ofdma_tx_power_5250_a3
38.12T2.5250.3H,wifi_ofdma_tx_power_5250_a3_tooHigh
38.12T2.5250.3L,wifi_ofdma_tx_power_5250_a3_tooLow
38.12T2.5250.4,wifi_ofdma_tx_power_5250_a4
38.12T2.5250.4H,wifi_ofdma_tx_power_5250_a4_tooHigh
