1.1.1,wifi_remove_tooLow
38.19.3.2,wifi_speed_5gh_tx
38.19.3.2.1,wifi_speed_5gh_tx_tooLow
38.19.3.2.2,wifi_speed_5gh_tx_tooHigh
38.2.0,wifi_cal
38.2.1,wifi_cal_tooLow
38.2.2,wifi_cal_tooHigh
38.20.0,wifi_start
38.20.1,wifi_start_tooLow
38.20.2,wifi_start_tooHigh
38.21.0,wifi_test
38.21.1,wifi_test_instrument
38.21.1.1,wifi_test_instrument_ok
38.21.1.1.1,wifi_test_instrument_ok_tooLow
38.21.1.1.2,wifi_test_instrument_ok_tooHigh
38.22.0,wifi_tx
38.22.1,wifi_tx_evm
38.22.1.1,wifi_tx_evm_2G
38.22.1.1.1,wifi_tx_evm_2G_a1
38.22.1.1.1.1,wifi_tx_evm_2G_a1_tooLow
38.22.1.1.1.2,wifi_tx_evm_2G_a1_tooHigh
38.22.1.1.2,wifi_tx_evm_2G_a2
38.22.1.1.2.1,wifi_tx_evm_2G_a2_tooLow
38.22.1.1.2.2,wifi_tx_evm_2G_a2_tooHigh
38.22.1.1.3,wifi_tx_evm_2G_a3
38.22.1.1.3.1,wifi_tx_evm_2G_a3_tooLow
38.22.1.1.3.2,wifi_tx_evm_2G_a3_tooHigh
38.22.1.1.4,wifi_tx_evm_2G_a4
38.22.1.1.4.1,wifi_tx_evm_2G_a4_tooLow
38.22.1.1.4.2,wifi_tx_evm_2G_a4_tooHigh
38.22.1.2,wifi_tx_evm_5G
38.22.1.2.1,wifi_tx_evm_5G_a1
38.22.1.2.1.1,wifi_tx_evm_5G_a1_tooLow
38.22.1.2.1.2,wifi_tx_evm_5G_a1_tooHigh
38.22.1.2.2,wifi_tx_evm_5G_a2
38.22.1.2.2.1,wifi_tx_evm_5G_a2_tooLow
38.22.1.2.2.2,wifi_tx_evm_5G_a2_tooHigh
38.22.1.2.3,wifi_tx_evm_5G_a3
38.22.1.2.3.1,wifi_tx_evm_5G_a3_tooLow
38.22.1.2.3.2,wifi_tx_evm_5G_a3_tooHigh
38.22.1.2.4,wifi_tx_evm_5G_a4
38.22.1.2.4.1,wifi_tx_evm_5G_a4_tooLow
38.22.1.2.4.2,wifi_tx_evm_5G_a4_tooHigh
38.22.1.3,wifi_tx_evm_5GH
38.22.1.3.1,wifi_tx_evm_5GH_a1
38.22.1.3.1.1,wifi_tx_evm_5GH_a1_tooLow
38.22.1.3.1.2,wifi_tx_evm_5GH_a1_tooHigh
38.22.1.3.2,wifi_tx_evm_5GH_a2
38.22.1.3.2.1,wifi_tx_evm_5GH_a2_tooLow
38.22.1.3.2.2,wifi_tx_evm_5GH_a2_tooHigh
38.22.1.3.3,wifi_tx_evm_5GH_a3
38.22.1.3.3.1,wifi_tx_evm_5GH_a3_tooLow
38.22.1.3.3.2,wifi_tx_evm_5GH_a3_tooHigh
38.22.1.3.4,wifi_tx_evm_5GH_a4
38.22.1.3.4.1,wifi_tx_evm_5GH_a4_tooLow
38.22.1.3.4.2,wifi_tx_evm_5GH_a4_tooHigh
38.22.1.4,wifi_tx_evm_6G
38.22.1.4.1,wifi_tx_evm_6G_a1
38.22.1.4.1.1,wifi_tx_evm_6G_a1_tooLow
38.22.1.4.1.2,wifi_tx_evm_6G_a1_tooHigh
38.22.1.4.2,wifi_tx_evm_6G_a2
38.22.1.4.2.1,wifi_tx_evm_6G_a2_tooLow
38.22.1.4.2.2,wifi_tx_evm_6G_a2_tooHigh
38.22.1.4.3,wifi_tx_evm_6G_a3
38.22.1.4.3.1,wifi_tx_evm_6G_a3_tooLow
38.22.1.4.3.2,wifi_tx_evm_6G_a3_tooHigh
38.22.1.4.4,wifi_tx_evm_6G_a4
38.22.1.4.4.1,wifi_tx_evm_6G_a4_tooLow
38.22.1.4.4.2,wifi_tx_evm_6G_a4_tooHigh
38.22.2,wifi_tx_power
38.22.2.1,wifi_tx_power_2G
38.22.2.1.1,wifi_tx_power_2G_a1
38.22.2.1.1.1,wifi_tx_power_2G_a1_tooLow
38.22.2.1.1.2,wifi_tx_power_2G_a1_tooHigh
38.22.2.1.2,wifi_tx_power_2G_a2
38.22.2.1.2.1,wifi_tx_power_2G_a2_tooLow
38.22.2.1.2.2,wifi_tx_power_2G_a2_tooHigh
38.22.2.2,wifi_tx_power_5G
38.22.2.2.1,wifi_tx_power_5G_a1
38.22.2.2.1.1,wifi_tx_power_5G_a1_tooLow
38.22.2.2.1.2,wifi_tx_power_5G_a1_tooHigh
38.22.2.2.2,wifi_tx_power_5G_a2
38.22.2.2.2.1,wifi_tx_power_5G_a2_tooLow
38.22.2.2.2.2,wifi_tx_power_5G_a2_tooHigh
38.22.2.2.3,wifi_tx_power_5G_a3
38.22.2.2.3.1,wifi_tx_power_5G_a3_tooLow
38.22.2.2.3.2,wifi_tx_power_5G_a3_tooHigh
38.22.2.2.4,wifi_tx_power_5G_a4
38.22.2.2.4.1,wifi_tx_power_5G_a4_tooLow
38.22.2.2.4.2,wifi_tx_power_5G_a4_tooHigh
38.22.2.3,wifi_tx_power_5GH
38.22.2.3.1,wifi_tx_power_5GH_a1
38.22.2.3.1.1,wifi_tx_power_5GH_a1_tooLow
38.22.2.3.1.2,wifi_tx_power_5GH_a1_tooHigh
38.22.2.3.2,wifi_tx_power_5GH_a2
38.22.2.3.2.1,wifi_tx_power_5GH_a2_tooLow
38.22.2.3.2.2,wifi_tx_power_5GH_a2_tooHigh
38.22.2.3.3,wifi_tx_power_5GH_a3
38.22.2.3.3.1,wifi_tx_power_5GH_a3_tooLow
38.22.2.3.3.2,wifi_tx_power_5GH_a3_tooHigh
38.22.2.3.4,wifi_tx_power_5GH_a4
38.22.2.3.4.1,wifi_tx_power_5GH_a4_tooLow
38.22.2.3.4.2,wifi_tx_power_5GH_a4_tooHigh
38.22.2.4,wifi_tx_power_6G
38.22.2.4.1,wifi_tx_power_6G_a1
38.22.2.4.1.1,wifi_tx_power_6G_a1_tooLow
38.22.2.4.1.2,wifi_tx_power_6G_a1_tooHigh
38.22.2.4.2,wifi_tx_power_6G_a2
38.22.2.4.2.1,wifi_tx_power_6G_a2_tooLow
38.22.2.4.2.2,wifi_tx_power_6G_a2_tooHigh
38.22.2.4.3,wifi_tx_power_6G_a3
38.22.2.4.3.1,wifi_tx_power_6G_a3_tooLow
38.22.2.4.3.2,wifi_tx_power_6G_a3_tooHigh
38.22.2.4.4,wifi_tx_power_6G_a4
38.22.2.4.4.1,wifi_tx_power_6G_a4_tooLow
38.22.2.4.4.2,wifi_tx_power_6G_a4_tooHigh
38.3.1,wifi_connect_tooLow
38.3.2,wifi_connect_tooHigh
38.4.0,wifi_connect
38.4.1.1,wifi_connect_iq_tooLow
38.4.1.2,wifi_connect_iq_tooHigh
38.4.2,wifi_connect_iq
38.4.2.1,wifi_connect_iq_tester
38.4.2.1.1,wifi_connect_iq_tester_tooLow
38.4.2.1.2,wifi_connect_iq_tester_tooHigh
38.5.0,wifi_delete
38.5.1,wifi_delete_tooLow
38.5.2,wifi_delete_tooHigh
38.6.0,wifi_desense
38.6.1,wifi_desense_ftm
38.6.1.1,wifi_desense_ftm_tooLow
38.6.1.2,wifi_desense_ftm_tooHigh
38.7.0,wifi_disconnect
38.7.1,wifi_disconnect_tooLow
38.7.2,wifi_disconnect_tooHigh
38.7.3,wifi_disconnect_iq
38.7.3.1,wifi_disconnect_iq_tooLow
38.7.3.2,wifi_disconnect_iq_tooHigh
38.7.3.3,wifi_disconnect_iq_tester
38.7.3.3.1,wifi_disconnect_iq_tester_tooLow
38.7.3.3.2,wifi_disconnect_iq_tester_tooHigh
38.8.0,wifi_global
38.8.1,wifi_global_tooLow
38.8.2,wifi_global_tooHigh
38.8.3,wifi_global_settings
38.8.3.1,wifi_global_settings_tooLow
38.8.3.2,wifi_global_settings_tooHigh
38.9.0,wifi_initialize
38.9.1,wifi_initialize_tooLow
38.9.2,wifi_initialize_tooHigh
38.9.3,wifi_initialize_dut
38.9.3.1,wifi_initialize_dut_tooLow
38.9.3.2,wifi_initialize_dut_tooHigh
38.R1.2412.1,wifi_rx_per_2412_a1
38.R1.2412.1H,wifi_rx_per_2412_a1_tooHigh
38.R1.2412.1L,wifi_rx_per_2412_a1_tooLow
38.R1.2412.2,wifi_rx_per_2412_a2
38.R1.2412.2H,wifi_rx_per_2412_a2_tooHigh
38.R1.2412.2L,wifi_rx_per_2412_a2_tooLow
38.R1.2452.1,wifi_rx_per_2452_a1
38.R1.2452.1H,wifi_rx_per_2452_a1_tooHigh
38.R1.2452.1L,wifi_rx_per_2452_a1_tooLow
38.R1.2452.2,wifi_rx_per_2452_a2
38.R1.2452.2H,wifi_rx_per_2452_a2_tooHigh
38.R1.2452.2L,wifi_rx_per_2452_a2_tooLow
38.R1.2462.1,wifi_rx_per_2462_a1
38.R1.2462.1H,wifi_rx_per_2462_a1_tooHigh
38.R1.2462.1L,wifi_rx_per_2462_a1_tooLow
38.R1.2462.2,wifi_rx_per_2462_a2
38.R1.2462.2H,wifi_rx_per_2462_a2_tooHigh
38.R1.2462.2L,wifi_rx_per_2462_a2_tooLow
38.R1.5180.1,wifi_rx_per_5180_a1
38.R1.5180.1H,wifi_rx_per_5180_a1_tooHigh
38.R1.5180.1L,wifi_rx_per_5180_a1_tooLow
38.R1.5180.2,wifi_rx_per_5180_a2
38.R1.5180.2H,wifi_rx_per_5180_a2_tooHigh
38.R1.5180.2L,wifi_rx_per_5180_a2_tooLow
38.R1.5210.1,wifi_rx_per_5210_a1
38.R1.5210.1H,wifi_rx_per_5210_a1_tooHigh
38.R1.5210.1L,wifi_rx_per_5210_a1_tooLow
38.R1.5210.2,wifi_rx_per_5210_a2
38.R1.5210.2H,wifi_rx_per_5210_a2_tooHigh
38.R1.5210.2L,wifi_rx_per_5210_a2_tooLow
38.R1.5270.1,wifi_rx_per_5270_a1
38.R1.5270.1H,wifi_rx_per_5270_a1_tooHigh
38.R1.5270.1L,wifi_rx_per_5270_a1_tooLow
38.R1.5270.2,wifi_rx_per_5270_a2
38.R1.5270.2H,wifi_rx_per_5270_a2_tooHigh
38.R1.5270.2L,wifi_rx_per_5270_a2_tooLow
38.R1.5290.1,wifi_rx_per_5290_a1
38.R1.5290.1H,wifi_rx_per_5290_a1_tooHigh
38.R1.5290.1L,wifi_rx_per_5290_a1_tooLow
38.R1.5290.2,wifi_rx_per_5290_a2
38.R1.5290.2H,wifi_rx_per_5290_a2_tooHigh
38.R1.5290.2L,wifi_rx_per_5290_a2_tooLow
38.R1.5320.1,wifi_rx_per_5320_a1
38.R1.5320.1H,wifi_rx_per_5320_a1_tooHigh
38.R1.5320.1L,wifi_rx_per_5320_a1_tooLow
38.R1.5320.2,wifi_rx_per_5320_a2
38.R1.5320.2H,wifi_rx_per_5320_a2_tooHigh
38.R1.5320.2L,wifi_rx_per_5320_a2_tooLow
38.R1.5500.1,wifi_rx_per_5500_a1
38.R1.5500.1H,wifi_rx_per_5500_a1_tooHigh
38.R1.5500.1L,wifi_rx_per_5500_a1_tooLow
38.R1.5500.2,wifi_rx_per_5500_a2
38.R1.5500.2H,wifi_rx_per_5500_a2_tooHigh
38.R1.5500.2L,wifi_rx_per_5500_a2_tooLow
38.R1.5500.3,wifi_rx_per_5500_a3
38.R1.5500.3H,wifi_rx_per_5500_a3_tooHigh
38.R1.5500.3L,wifi_rx_per_5500_a3_tooLow
38.R1.5500.4,wifi_rx_per_5500_a4
38.R1.5500.4H,wifi_rx_per_5500_a4_tooHigh
38.R1.5500.4L,wifi_rx_per_5500_a4_tooLow
38.R1.5530.1,wifi_rx_per_5530_a1
38.R1.5530.1H,wifi_rx_per_5530_a1_tooHigh
38.R1.5530.1L,wifi_rx_per_5530_a1_tooLow
38.R1.5530.2,wifi_rx_per_5530_a2
38.R1.5530.2H,wifi_rx_per_5530_a2_tooHigh
38.R1.5530.2L,wifi_rx_per_5530_a2_tooLow
38.R1.5530.3,wifi_rx_per_5530_a3
38.R1.5530.3H,wifi_rx_per_5530_a3_tooHigh
38.R1.5530.3L,wifi_rx_per_5530_a3_tooLow
38.R1.5530.4,wifi_rx_per_5530_a4
38.R1.5530.4H,wifi_rx_per_5530_a4_tooHigh
38.R1.5530.4L,wifi_rx_per_5530_a4_tooLow
38.R1.5670.1,wifi_rx_per_5670_a1
38.R1.5670.1H,wifi_rx_per_5670_a1_tooHigh
38.R1.5670.1L,wifi_rx_per_5670_a1_tooLow
38.R1.5670.2,wifi_rx_per_5670_a2
38.R1.5670.2H,wifi_rx_per_5670_a2_tooHigh
38.R1.5670.2L,wifi_rx_per_5670_a2_tooLow
38.R1.5670.3,wifi_rx_per_5670_a3
38.R1.5670.3H,wifi_rx_per_5670_a3_tooHigh
38.R1.5670.3L,wifi_rx_per_5670_a3_tooLow
38.R1.5670.4,wifi_rx_per_5670_a4
38.R1.5670.4H,wifi_rx_per_5670_a4_tooHigh
38.R1.5670.4L,wifi_rx_per_5670_a4_tooLow
38.R1.5755.1,wifi_rx_per_5755_a1
38.R1.5755.1H,wifi_rx_per_5755_a1_tooHigh
38.R1.5755.1L,wifi_rx_per_5755_a1_tooLow
38.R1.5755.2,wifi_rx_per_5755_a2
38.R1.5755.2H,wifi_rx_per_5755_a2_tooHigh
38.R1.5755.2L,wifi_rx_per_5755_a2_tooLow
38.R1.5755.3,wifi_rx_per_5755_a3
38.R1.5755.3H,wifi_rx_per_5755_a3_tooHigh
38.R1.5755.3L,wifi_rx_per_5755_a3_tooLow
38.R1.5755.4,wifi_rx_per_5755_a4
38.R1.5755.4H,wifi_rx_per_5755_a4_tooHigh
38.R1.5755.4L,wifi_rx_per_5755_a4_tooLow
38.R1.5775.1,wifi_rx_per_5775_a1
38.R1.5775.1H,wifi_rx_per_5775_a1_tooHigh
38.R1.5775.1L,wifi_rx_per_5775_a1_tooLow
38.R1.5775.2,wifi_rx_per_5775_a2
38.R1.5775.2H,wifi_rx_per_5775_a2_tooHigh
38.R1.5775.2L,wifi_rx_per_5775_a2_tooLow
38.R1.5775.3,wifi_rx_per_5775_a3
38.R1.5775.3H,wifi_rx_per_5775_a3_tooHigh
38.R1.5775.3L,wifi_rx_per_5775_a3_tooLow
38.R1.5775.4,wifi_rx_per_5775_a4
38.R1.5775.4H,wifi_rx_per_5775_a4_tooHigh
38.R1.5775.4L,wifi_rx_per_5775_a4_tooLow
38.R1.5825.1,wifi_rx_per_5825_a1
38.R1.5825.1H,wifi_rx_per_5825_a1_tooHigh
38.R1.5825.1L,wifi_rx_per_5825_a1_tooLow
38.R1.5825.2,wifi_rx_per_5825_a2
38.R1.5825.2H,wifi_rx_per_5825_a2_tooHigh
38.R1.5825.2L,wifi_rx_per_5825_a2_tooLow
38.R1.5825.3,wifi_rx_per_5825_a3
38.R1.5825.3H,wifi_rx_per_5825_a3_tooHigh
38.R1.5825.3L,wifi_rx_per_5825_a3_tooLow
38.R1.5825.4,wifi_rx_per_5825_a4
38.R1.5825.4H,wifi_rx_per_5825_a4_tooHigh
38.R1.5825.4L,wifi_rx_per_5825_a4_tooLow
38.R2.2412.1,wifi_rx_good_2412_a1
38.R2.2412.1H,wifi_rx_good_2412_a1_tooHigh
38.R2.2412.1L,wifi_rx_good_2412_a1_tooLow
38.R2.2412.2,wifi_rx_good_2412_a2
38.R2.2412.2H,wifi_rx_good_2412_a2_tooHigh
38.R2.2412.2L,wifi_rx_good_2412_a2_tooLow
38.R2.2452.1,wifi_rx_good_2452_a1
38.R2.2452.1H,wifi_rx_good_2452_a1_tooHigh
38.R2.2452.1L,wifi_rx_good_2452_a1_tooLow
38.R2.2452.2,wifi_rx_good_2452_a2
38.R2.2452.2H,wifi_rx_good_2452_a2_tooHigh
38.R2.2452.2L,wifi_rx_good_2452_a2_tooLow
38.R2.2462.1,wifi_rx_good_2462_a1
38.R2.2462.1H,wifi_rx_good_2462_a1_tooHigh
38.R2.2462.1L,wifi_rx_good_2462_a1_tooLow
38.R2.2462.2,wifi_rx_good_2462_a2
38.R2.2462.2H,wifi_rx_good_2462_a2_tooHigh
38.R2.2462.2L,wifi_rx_good_2462_a2_tooLow
38.R2.5180.1,wifi_rx_good_5180_a1
38.R2.5180.1H,wifi_rx_good_5180_a1_tooHigh
38.R2.5180.1L,wifi_rx_good_5180_a1_tooLow
38.R2.5180.2,wifi_rx_good_5180_a2
38.R2.5180.2H,wifi_rx_good_5180_a2_tooHigh
38.R2.5180.2L,wifi_rx_good_5180_a2_tooLow
38.R2.5210.1,wifi_rx_good_5210_a1
38.R2.5210.1H,wifi_rx_good_5210_a1_tooHigh
38.R2.5210.1L,wifi_rx_good_5210_a1_tooLow
38.R2.5210.2,wifi_rx_good_5210_a2
38.R2.5210.2H,wifi_rx_good_5210_a2_tooHigh
38.R2.5210.2L,wifi_rx_good_5210_a2_tooLow
38.R2.5270.1,wifi_rx_good_5270_a1
38.R2.5270.1H,wifi_rx_good_5270_a1_tooHigh
38.R2.5270.1L,wifi_rx_good_5270_a1_tooLow
38.R2.5270.2,wifi_rx_good_5270_a2
38.R2.5270.2H,wifi_rx_good_5270_a2_tooHigh
38.R2.5270.2L,wifi_rx_good_5270_a2_tooLow
38.R2.5290.1,wifi_rx_good_5290_a1
38.R2.5290.1H,wifi_rx_good_5290_a1_tooHigh
38.R2.5290.1L,wifi_rx_good_5290_a1_tooLow
38.R2.5290.2,wifi_rx_good_5290_a2
38.R2.5290.2H,wifi_rx_good_5290_a2_tooHigh
38.R2.5290.2L,wifi_rx_good_5290_a2_tooLow
38.R2.5320.1,wifi_rx_good_5320_a1
38.R2.5320.1H,wifi_rx_good_5320_a1_tooHigh
38.R2.5320.1L,wifi_rx_good_5320_a1_tooLow
38.R2.5320.2,wifi_rx_good_5320_a2
38.R2.5320.2H,wifi_rx_good_5320_a2_tooHigh
38.R2.5320.2L,wifi_rx_good_5320_a2_tooLow
38.R2.5500.1,wifi_rx_good_5500_a1
38.R2.5500.1H,wifi_rx_good_5500_a1_tooHigh
38.R2.5500.1L,wifi_rx_good_5500_a1_tooLow
38.R2.5500.2,wifi_rx_good_5500_a2
38.R2.5500.2H,wifi_rx_good_5500_a2_tooHigh
38.R2.5500.2L,wifi_rx_good_5500_a2_tooLow
38.R2.5500.3,wifi_rx_good_5500_a3
38.R2.5500.3H,wifi_rx_good_5500_a3_tooHigh
38.R2.5500.3L,wifi_rx_good_5500_a3_tooLow
38.R2.5500.4,wifi_rx_good_5500_a4
38.R2.5500.4H,wifi_rx_good_5500_a4_tooHigh
38.R2.5500.4L,wifi_rx_good_5500_a4_tooLow
38.R2.5530.1,wifi_rx_good_5530_a1
38.R2.5530.1H,wifi_rx_good_5530_a1_tooHigh
38.R2.5530.1L,wifi_rx_good_5530_a1_tooLow
38.R2.5530.2,wifi_rx_good_5530_a2
38.R2.5530.2H,wifi_rx_good_5530_a2_tooHigh
38.R2.5530.2L,wifi_rx_good_5530_a2_tooLow
38.R2.5530.3,wifi_rx_good_5530_a3
38.R2.5530.3H,wifi_rx_good_5530_a3_tooHigh
38.R2.5530.3L,wifi_rx_good_5530_a3_tooLow
38.R2.5530.4,wifi_rx_good_5530_a4
38.R2.5530.4H,wifi_rx_good_5530_a4_tooHigh
38.R2.5530.4L,wifi_rx_good_5530_a4_tooLow
38.R2.5670.1,wifi_rx_good_5670_a1
38.R2.5670.1H,wifi_rx_good_5670_a1_tooHigh
38.R2.5670.1L,wifi_rx_good_5670_a1_tooLow
38.R2.5670.2,wifi_rx_good_5670_a2
38.R2.5670.2H,wifi_rx_good_5670_a2_tooHigh
38.R2.5670.2L,wifi_rx_good_5670_a2_tooLow
38.R2.5670.3,wifi_rx_good_5670_a3
38.R2.5670.3H,wifi_rx_good_5670_a3_tooHigh
38.R2.5670.3L,wifi_rx_good_5670_a3_tooLow
38.R2.5670.4,wifi_rx_good_5670_a4
38.R2.5670.4H,wifi_rx_good_5670_a4_tooHigh
38.R2.5670.4L,wifi_rx_good_5670_a4_tooLow
38.R2.5755.1,wifi_rx_good_5755_a1
38.R2.5755.1H,wifi_rx_good_5755_a1_tooHigh
38.R2.5755.1L,wifi_rx_good_5755_a1_tooLow
38.R2.5755.2,wifi_rx_good_5755_a2
38.R2.5755.2H,wifi_rx_good_5755_a2_tooHigh
38.R2.5755.2L,wifi_rx_good_5755_a2_tooLow
38.R2.5755.3,wifi_rx_good_5755_a3
38.R2.5755.3H,wifi_rx_good_5755_a3_tooHigh
38.R2.5755.3L,wifi_rx_good_5755_a3_tooLow
38.R2.5755.4,wifi_rx_good_5755_a4
38.R2.5755.4H,wifi_rx_good_5755_a4_tooHigh
38.R2.5755.4L,wifi_rx_good_5755_a4_tooLow
38.R2.5775.1,wifi_rx_good_5775_a1
38.R2.5775.1H,wifi_rx_good_5775_a1_tooHigh
38.R2.5775.1L,wifi_rx_good_5775_a1_tooLow
38.R2.5775.2,wifi_rx_good_5775_a2
38.R2.5775.2H,wifi_rx_good_5775_a2_tooHigh
38.R2.5775.2L,wifi_rx_good_5775_a2_tooLow
38.R2.5775.3,wifi_rx_good_5775_a3
38.R2.5775.3H,wifi_rx_good_5775_a3_tooHigh
38.R2.5775.3L,wifi_rx_good_5775_a3_tooLow
38.R2.5775.4,wifi_rx_good_5775_a4
38.R2.5775.4H,wifi_rx_good_5775_a4_tooHigh
38.R2.5775.4L,wifi_rx_good_5775_a4_tooLow
38.R2.5825.1,wifi_rx_good_5825_a1
38.R2.5825.1H,wifi_rx_good_5825_a1_tooHigh
38.R2.5825.1L,wifi_rx_good_5825_a1_tooLow
38.R2.5825.2,wifi_rx_good_5825_a2
38.R2.5825.2H,wifi_rx_good_5825_a2_tooHigh
38.R2.5825.2L,wifi_rx_good_5825_a2_tooLow
38.R2.5825.3,wifi_rx_good_5825_a3
38.R2.5825.3H,wifi_rx_good_5825_a3_tooHigh
38.R2.5825.3L,wifi_rx_good_5825_a3_tooLow
38.R2.5825.4,wifi_rx_good_5825_a4
38.R2.5825.4H,wifi_rx_good_5825_a4_tooHigh
38.R2.5825.4L,wifi_rx_good_5825_a4_tooLow
38.R3.2412.1,wifi_rx_total_2412_a1
38.R3.2412.1H,wifi_rx_total_2412_a1_tooHigh
38.R3.2412.1L,wifi_rx_total_2412_a1_tooLow
38.R3.2412.2,wifi_rx_total_2412_a2
38.R3.2412.2H,wifi_rx_total_2412_a2_tooHigh
38.R3.2412.2L,wifi_rx_total_2412_a2_tooLow
38.R3.2452.1,wifi_rx_total_2452_a1
38.R3.2452.1H,wifi_rx_total_2452_a1_tooHigh
38.R3.2452.1L,wifi_rx_total_2452_a1_tooLow
38.R3.2452.2,wifi_rx_total_2452_a2
38.R3.2452.2H,wifi_rx_total_2452_a2_tooHigh
38.R3.2452.2L,wifi_rx_total_2452_a2_tooLow
38.R3.2462.1,wifi_rx_total_2462_a1
38.R3.2462.1H,wifi_rx_total_2462_a1_tooHigh
38.R3.2462.1L,wifi_rx_total_2462_a1_tooLow
38.R3.2462.2,wifi_rx_total_2462_a2
38.R3.2462.2H,wifi_rx_total_2462_a2_tooHigh
38.R3.2462.2L,wifi_rx_total_2462_a2_tooLow
38.R3.5180.1,wifi_rx_total_5180_a1
38.R3.5180.1H,wifi_rx_total_5180_a1_tooHigh
38.R3.5180.1L,wifi_rx_total_5180_a1_tooLow
38.R3.5180.2,wifi_rx_total_5180_a2
38.R3.5180.2H,wifi_rx_total_5180_a2_tooHigh
38.R3.5180.2L,wifi_rx_total_5180_a2_tooLow
38.R3.5210.1,wifi_rx_total_5210_a1
38.R3.5210.1H,wifi_rx_total_5210_a1_tooHigh
38.R3.5210.1L,wifi_rx_total_5210_a1_tooLow
38.R3.5210.2,wifi_rx_total_5210_a2
38.R3.5210.2H,wifi_rx_total_5210_a2_tooHigh
38.R3.5210.2L,wifi_rx_total_5210_a2_tooLow
38.R3.5270.1,wifi_rx_total_5270_a1
38.R3.5270.1H,wifi_rx_total_5270_a1_tooHigh
38.R3.5270.1L,wifi_rx_total_5270_a1_tooLow
38.R3.5270.2,wifi_rx_total_5270_a2
38.R3.5270.2H,wifi_rx_total_5270_a2_tooHigh
38.R3.5270.2L,wifi_rx_total_5270_a2_tooLow
38.R3.5290.1,wifi_rx_total_5290_a1
38.R3.5290.1H,wifi_rx_total_5290_a1_tooHigh
38.R3.5290.1L,wifi_rx_total_5290_a1_tooLow
38.R3.5290.2,wifi_rx_total_5290_a2
38.R3.5290.2H,wifi_rx_total_5290_a2_tooHigh
38.R3.5290.2L,wifi_rx_total_5290_a2_tooLow
38.R3.5320.1,wifi_rx_total_5320_a1
38.R3.5320.1H,wifi_rx_total_5320_a1_tooHigh
38.R3.5320.1L,wifi_rx_total_5320_a1_tooLow
38.R3.5320.2,wifi_rx_total_5320_a2
38.R3.5320.2H,wifi_rx_total_5320_a2_tooHigh
38.R3.5320.2L,wifi_rx_total_5320_a2_tooLow
38.R3.5500.1,wifi_rx_total_5500_a1
38.R3.5500.1H,wifi_rx_total_5500_a1_tooHigh
38.R3.5500.1L,wifi_rx_total_5500_a1_tooLow
38.R3.5500.2,wifi_rx_total_5500_a2
38.R3.5500.2H,wifi_rx_total_5500_a2_tooHigh
38.R3.5500.2L,wifi_rx_total_5500_a2_tooLow
38.R3.5500.3,wifi_rx_total_5500_a3
38.R3.5500.3H,wifi_rx_total_5500_a3_tooHigh
38.R3.5500.3L,wifi_rx_total_5500_a3_tooLow
38.R3.5500.4,wifi_rx_total_5500_a4
38.R3.5500.4H,wifi_rx_total_5500_a4_tooHigh
38.R3.5500.4L,wifi_rx_total_5500_a4_tooLow
38.R3.5530.1,wifi_rx_total_5530_a1
38.R3.5530.1H,wifi_rx_total_5530_a1_tooHigh
38.R3.5530.1L,wifi_rx_total_5530_a1_tooLow
38.R3.5530.2,wifi_rx_total_5530_a2
38.R3.5530.2H,wifi_rx_total_5530_a2_tooHigh
38.R3.5530.2L,wifi_rx_total_5530_a2_tooLow
38.R3.5530.3,wifi_rx_total_5530_a3
38.R3.5530.3H,wifi_rx_total_5530_a3_tooHigh
38.R3.5530.3L,wifi_rx_total_5530_a3_tooLow
38.R3.5530.4,wifi_rx_total_5530_a4
38.R3.5530.4H,wifi_rx_total_5530_a4_tooHigh
38.R3.5530.4L,wifi_rx_total_5530_a4_tooLow
38.R3.5670.1,wifi_rx_total_5670_a1
38.R3.5670.1H,wifi_rx_total_5670_a1_tooHigh
38.R3.5670.1L,wifi_rx_total_5670_a1_tooLow
38.R3.5670.2,wifi_rx_total_5670_a2
38.R3.5670.2H,wifi_rx_total_5670_a2_tooHigh
38.R3.5670.2L,wifi_rx_total_5670_a2_tooLow
38.R3.5670.3,wifi_rx_total_5670_a3
38.R3.5670.3H,wifi_rx_total_5670_a3_tooHigh
38.R3.5670.3L,wifi_rx_total_5670_a3_tooLow
38.R3.5670.4,wifi_rx_total_5670_a4
38.R3.5670.4H,wifi_rx_total_5670_a4_tooHigh
38.R3.5670.4L,wifi_rx_total_5670_a4_tooLow
38.R3.5755.1,wifi_rx_total_5755_a1
38.R3.5755.1H,wifi_rx_total_5755_a1_tooHigh
38.R3.5755.1L,wifi_rx_total_5755_a1_tooLow
38.R3.5755.2,wifi_rx_total_5755_a2
38.R3.5755.2H,wifi_rx_total_5755_a2_tooHigh
38.R3.5755.2L,wifi_rx_total_5755_a2_tooLow
38.R3.5755.3,wifi_rx_total_5755_a3
38.R3.5755.3H,wifi_rx_total_5755_a3_tooHigh
38.R3.5755.3L,wifi_rx_total_5755_a3_tooLow
38.R3.5755.4,wifi_rx_total_5755_a4
38.R3.5755.4H,wifi_rx_total_5755_a4_tooHigh
38.R3.5755.4L,wifi_rx_total_5755_a4_tooLow
38.R3.5775.1,wifi_rx_total_5775_a1
38.R3.5775.1H,wifi_rx_total_5775_a1_tooHigh
38.R3.5775.1L,wifi_rx_total_5775_a1_tooLow
